yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,CRSP_SPvw,CRSP_SPvwx
188501,4.24,0.30420000000000003,0.30669999999999997,NaN,NaN,NaN,NaN,NaN,NaN,3.3292157792894229E-3,NaN,NaN,NaN,NaN,NaN,NaN
188502,4.37,0.29830000000000001,0.30330000000000001,NaN,NaN,NaN,NaN,NaN,NaN,3.1004573295495522E-3,NaN,NaN,NaN,1.5390211011499998E-3,NaN,NaN
188503,4.38,0.29249999999999998,0.3,NaN,NaN,NaN,NaN,NaN,NaN,2.9602505377735022E-3,NaN,NaN,NaN,1.54455831889E-3,NaN,NaN
188504,4.37,0.28670000000000001,0.29670000000000002,NaN,NaN,NaN,NaN,NaN,NaN,2.9381126232825468E-3,NaN,NaN,NaN,1.7984027286599997E-3,NaN,NaN
188505,4.32,0.28079999999999999,0.29330000000000001,NaN,NaN,NaN,NaN,NaN,NaN,2.5691473817666269E-3,NaN,NaN,NaN,1.8053801538400001E-3,NaN,NaN
188506,4.3,0.27500000000000002,0.28999999999999998,NaN,NaN,NaN,NaN,NaN,NaN,2.355147541687393E-3,NaN,NaN,NaN,1.0968395266900001E-3,NaN,NaN
188507,4.46,0.26919999999999999,0.28670000000000001,NaN,NaN,NaN,NaN,NaN,NaN,2.2592165788932537E-3,NaN,NaN,NaN,2.9360527740099999E-3,NaN,NaN
188508,4.71,0.26329999999999998,0.2833,NaN,NaN,NaN,NaN,NaN,NaN,2.222320054741662E-3,NaN,NaN,NaN,2.4502346797700002E-3,NaN,NaN
188509,4.6500000000000004,0.25750000000000001,0.28000000000000003,NaN,NaN,NaN,NaN,NaN,NaN,2.355147541687393E-3,NaN,NaN,NaN,1.7322995852200004E-3,NaN,NaN
188510,4.92,0.25169999999999998,0.2767,NaN,NaN,NaN,NaN,NaN,NaN,2.4068026754996219E-3,NaN,NaN,NaN,2.9958515658999999E-3,NaN,NaN
188511,5.24,0.24579999999999999,0.27329999999999999,NaN,NaN,NaN,NaN,NaN,NaN,2.5912852962575819E-3,NaN,NaN,NaN,2.8138302875499997E-3,NaN,NaN
188512,5.2,0.24,0.27,NaN,NaN,NaN,NaN,NaN,NaN,2.9159747087915923E-3,NaN,NaN,NaN,3.0264325657900003E-3,NaN,NaN
188601,5.2,0.23830000000000001,0.27500000000000002,NaN,NaN,NaN,NaN,NaN,NaN,2.9602505377735022E-3,NaN,NaN,NaN,1.7293802337599998E-3,NaN,NaN
188602,5.3,0.23669999999999999,0.28000000000000003,NaN,NaN,NaN,NaN,NaN,NaN,2.8200437459974521E-3,NaN,NaN,NaN,1.5474234400399999E-3,NaN,NaN
188603,5.19,0.23499999999999999,0.28499999999999998,NaN,NaN,NaN,NaN,NaN,NaN,2.517492247954398E-3,NaN,NaN,NaN,1.8321070067100001E-3,NaN,NaN
188604,5.12,0.23330000000000001,0.28999999999999998,NaN,NaN,NaN,NaN,NaN,NaN,2.4953543334634426E-3,NaN,NaN,NaN,1.2226228835799996E-3,NaN,NaN
188605,5.0199999999999996,0.23169999999999999,0.29499999999999998,NaN,NaN,NaN,NaN,NaN,NaN,2.7757679170155422E-3,NaN,NaN,NaN,1.9091117560900001E-3,NaN,NaN
188606,5.25,0.23,0.3,NaN,NaN,NaN,NaN,NaN,NaN,2.6355611252394922E-3,NaN,NaN,NaN,1.2828001728399999E-3,NaN,NaN
188607,5.33,0.2283,0.30499999999999999,NaN,NaN,NaN,NaN,NaN,NaN,2.4805957238028063E-3,NaN,NaN,NaN,1.0352906996299999E-3,NaN,NaN
188608,5.37,0.22670000000000001,0.31,NaN,NaN,NaN,NaN,NaN,NaN,2.5470094672756715E-3,NaN,NaN,NaN,9.4963135783999997E-4,NaN,NaN
188609,5.51,0.22500000000000001,0.315,NaN,NaN,NaN,NaN,NaN,NaN,3.4694225710654725E-3,NaN,NaN,NaN,8.5194331895999988E-4,NaN,NaN
188610,5.65,0.2233,0.32,NaN,NaN,NaN,NaN,NaN,NaN,3.9269394705452139E-3,NaN,NaN,NaN,8.8996152848000009E-4,NaN,NaN
188611,5.79,0.22170000000000001,0.32500000000000001,NaN,NaN,NaN,NaN,NaN,NaN,4.1114220913031733E-3,NaN,NaN,NaN,3.9301338640999992E-4,NaN,NaN
188612,5.64,0.22,0.33,NaN,NaN,NaN,NaN,NaN,NaN,4.0081118236787163E-3,NaN,NaN,NaN,2.8153163558000001E-3,NaN,NaN
188701,5.58,0.2225,0.33250000000000002,NaN,NaN,NaN,NaN,NaN,NaN,4.0450083478303081E-3,NaN,NaN,NaN,1.8256316205E-3,NaN,NaN
188702,5.54,0.22500000000000001,0.33500000000000002,NaN,NaN,NaN,NaN,NaN,NaN,3.6981810208053432E-3,NaN,NaN,NaN,2.0424079653800003E-3,NaN,NaN
188703,5.67,0.22750000000000001,0.33750000000000002,NaN,NaN,NaN,NaN,NaN,NaN,3.1890089875133724E-3,NaN,NaN,NaN,6.2206862954999995E-4,NaN,NaN
188704,5.8,0.23,0.34,NaN,NaN,NaN,NaN,NaN,NaN,3.5874914483505667E-3,NaN,NaN,NaN,3.5313943921000006E-4,NaN,NaN
188705,5.9,0.23250000000000001,0.34250000000000003,NaN,NaN,NaN,NaN,NaN,NaN,3.6096293628415221E-3,NaN,NaN,NaN,3.8575574653000003E-4,NaN,NaN
188706,5.73,0.23499999999999999,0.34499999999999997,NaN,NaN,NaN,NaN,NaN,NaN,3.4841811807261092E-3,NaN,NaN,NaN,1.4579602835700001E-3,NaN,NaN
188707,5.59,0.23749999999999999,0.34749999999999998,NaN,NaN,NaN,NaN,NaN,NaN,3.4251467420835617E-3,NaN,NaN,NaN,1.7047236472700004E-3,NaN,NaN
188708,5.45,0.24,0.35,NaN,NaN,NaN,NaN,NaN,NaN,4.2073530540973139E-3,NaN,NaN,NaN,2.3355684540300003E-3,NaN,NaN
188709,5.38,0.24249999999999999,0.35249999999999998,NaN,NaN,NaN,NaN,NaN,NaN,4.3254219313824073E-3,NaN,NaN,NaN,1.9951612014599998E-3,NaN,NaN
188710,5.2,0.245,0.35499999999999998,NaN,NaN,NaN,NaN,NaN,NaN,4.7608009163711941E-3,NaN,NaN,NaN,2.9552460153199995E-3,NaN,NaN
188711,5.3,0.2475,0.35749999999999998,NaN,NaN,NaN,NaN,NaN,NaN,4.3475598458733626E-3,NaN,NaN,NaN,1.6079857759500001E-3,NaN,NaN
188712,5.27,0.25,0.36,NaN,NaN,NaN,NaN,NaN,NaN,3.8826636415633035E-3,NaN,NaN,NaN,1.0128110458200001E-3,NaN,NaN
188801,5.31,0.24829999999999999,0.35170000000000001,NaN,NaN,NaN,NaN,NaN,NaN,4.0671462623212635E-3,NaN,NaN,NaN,5.8191922045999994E-4,NaN,NaN
188802,5.28,0.2467,0.34329999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.771974069108527E-3,NaN,NaN,NaN,4.4391742001999995E-4,NaN,NaN
188803,5.08,0.245,0.33500000000000002,NaN,NaN,NaN,NaN,NaN,NaN,3.2185262068346464E-3,NaN,NaN,NaN,1.32949988865E-3,NaN,NaN
188804,5.0999999999999996,0.24329999999999999,0.32669999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.491560485556427E-3,NaN,NaN,NaN,1.4588102727700002E-3,NaN,NaN
188805,5.17,0.2417,0.31830000000000003,NaN,NaN,NaN,NaN,NaN,NaN,3.6243879725021597E-3,NaN,NaN,NaN,1.0815977640899999E-3,NaN,NaN
188806,5.01,0.24,0.31,NaN,NaN,NaN,NaN,NaN,NaN,3.1963882923436919E-3,NaN,NaN,NaN,7.6976904774999993E-4,NaN,NaN
188807,5.14,0.23830000000000001,0.30170000000000002,NaN,NaN,NaN,NaN,NaN,NaN,2.7757679170155422E-3,NaN,NaN,NaN,1.9251105284199999E-3,NaN,NaN
188808,5.25,0.23669999999999999,0.29330000000000001,NaN,NaN,NaN,NaN,NaN,NaN,2.650319734900129E-3,NaN,NaN,NaN,8.9846563829999997E-4,NaN,NaN
188809,5.38,0.23499999999999999,0.28499999999999998,NaN,NaN,NaN,NaN,NaN,NaN,2.8569402701490451E-3,NaN,NaN,NaN,1.2635537901900002E-3,NaN,NaN
188810,5.35,0.23330000000000001,0.2767,NaN,NaN,NaN,NaN,NaN,NaN,3.5358363145383378E-3,NaN,NaN,NaN,7.0849456871000004E-4,NaN,NaN
188811,5.24,0.23169999999999999,0.26829999999999998,NaN,NaN,NaN,NaN,NaN,NaN,3.3808709131016514E-3,NaN,NaN,NaN,9.3632291355000004E-4,NaN,NaN
188812,5.14,0.23,0.26,NaN,NaN,NaN,NaN,NaN,NaN,3.1447331585314625E-3,NaN,NaN,NaN,1.4531408948100003E-3,NaN,NaN
188901,5.24,0.22919999999999999,0.26329999999999998,NaN,NaN,NaN,NaN,NaN,NaN,3.3070778647984675E-3,NaN,NaN,NaN,4.6829985238999998E-4,NaN,NaN
188902,5.3,0.2283,0.26669999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.0709401102282791E-3,NaN,NaN,NaN,3.9789155199000003E-4,NaN,NaN
188903,5.19,0.22750000000000001,0.27,NaN,NaN,NaN,NaN,NaN,NaN,2.7757679170155422E-3,NaN,NaN,NaN,8.3284901693000003E-4,NaN,NaN
188904,5.18,0.22670000000000001,0.27329999999999999,NaN,NaN,NaN,NaN,NaN,NaN,2.9602505377735022E-3,NaN,NaN,NaN,4.2655150621999995E-4,NaN,NaN
188905,5.32,0.2258,0.2767,NaN,NaN,NaN,NaN,NaN,NaN,2.8052851363368158E-3,NaN,NaN,NaN,3.5649112656999999E-4,NaN,NaN
188906,5.41,0.22500000000000001,0.28000000000000003,NaN,NaN,NaN,NaN,NaN,NaN,2.4805957238028063E-3,NaN,NaN,NaN,2.4672067651999998E-4,NaN,NaN
188907,5.3,0.22420000000000001,0.2833,NaN,NaN,NaN,NaN,NaN,NaN,2.5027336382937612E-3,NaN,NaN,NaN,7.9615974111000025E-4,NaN,NaN
188908,5.37,0.2233,0.28670000000000001,NaN,NaN,NaN,NaN,NaN,NaN,2.8864574894703183E-3,NaN,NaN,NaN,5.3559289952999985E-4,NaN,NaN
188909,5.5,0.2225,0.28999999999999998,NaN,NaN,NaN,NaN,NaN,NaN,3.4472846565745171E-3,NaN,NaN,NaN,4.3711401509999998E-4,NaN,NaN
188910,5.4,0.22170000000000001,0.29330000000000001,NaN,NaN,NaN,NaN,NaN,NaN,3.5358363145383378E-3,NaN,NaN,NaN,8.2174093336000002E-4,NaN,NaN
188911,5.35,0.2208,0.29670000000000002,NaN,NaN,NaN,NaN,NaN,NaN,4.0671462623212635E-3,NaN,NaN,NaN,8.2815861495999987E-4,NaN,NaN
188912,5.32,0.22,0.3,NaN,NaN,NaN,NaN,NaN,NaN,4.0671462623212635E-3,NaN,NaN,NaN,7.2646759042999999E-4,NaN,NaN
189001,5.38,0.22,0.29920000000000002,NaN,NaN,NaN,NaN,NaN,NaN,4.1335600057941287E-3,NaN,NaN,NaN,3.1253112735999999E-4,NaN,NaN
189002,5.32,0.22,0.29830000000000001,NaN,NaN,NaN,NaN,NaN,NaN,3.5874914483505667E-3,NaN,NaN,NaN,2.3740718781999995E-4,NaN,NaN
189003,5.28,0.22,0.29749999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.3513536937803783E-3,NaN,NaN,NaN,2.7285767455999997E-4,NaN,NaN
189004,5.39,0.22,0.29670000000000002,NaN,NaN,NaN,NaN,NaN,NaN,3.6981810208053432E-3,NaN,NaN,NaN,4.1254761549000004E-4,NaN,NaN
189005,5.62,0.22,0.29580000000000001,NaN,NaN,NaN,NaN,NaN,NaN,3.4103881324229258E-3,NaN,NaN,NaN,7.4820204711000004E-4,NaN,NaN
189006,5.58,0.22,0.29499999999999998,NaN,NaN,NaN,NaN,NaN,NaN,3.3734916082713328E-3,NaN,NaN,NaN,8.752802386799999E-4,NaN,NaN
189007,5.54,0.22,0.29420000000000002,NaN,NaN,NaN,NaN,NaN,NaN,3.3292157792894229E-3,NaN,NaN,NaN,4.3609680860000002E-4,NaN,NaN
189008,5.41,0.22,0.29330000000000001,NaN,NaN,NaN,NaN,NaN,NaN,3.366112303441015E-3,NaN,NaN,NaN,1.9591990101100001E-3,NaN,NaN
189009,5.32,0.22,0.29249999999999998,NaN,NaN,NaN,NaN,NaN,NaN,3.7645947642782084E-3,NaN,NaN,NaN,1.02159000374E-3,NaN,NaN
189010,5.08,0.22,0.29170000000000001,NaN,NaN,NaN,NaN,NaN,NaN,3.8826636415633035E-3,NaN,NaN,NaN,1.8990477396500004E-3,NaN,NaN
189011,4.71,0.22,0.2908,NaN,NaN,NaN,NaN,NaN,NaN,3.99335321401808E-3,NaN,NaN,NaN,8.5015896233200001E-3,NaN,NaN
189012,4.5999999999999996,0.22,0.28999999999999998,NaN,NaN,NaN,NaN,NaN,NaN,4.6205941245951437E-3,NaN,NaN,NaN,5.9447097853200003E-3,NaN,NaN
189101,4.84,0.22,0.29420000000000002,NaN,NaN,NaN,NaN,NaN,NaN,5.0485938047536115E-3,NaN,NaN,NaN,1.6956909908800001E-3,NaN,NaN
189102,4.9000000000000004,0.22,0.29830000000000001,NaN,NaN,NaN,NaN,NaN,NaN,3.9416980802058502E-3,NaN,NaN,NaN,8.0549416817999968E-4,NaN,NaN
189103,4.8099999999999996,0.22,0.30249999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.3292157792894229E-3,NaN,NaN,NaN,1.0066134610700001E-3,NaN,NaN
189104,4.97,0.22,0.30669999999999997,NaN,NaN,NaN,NaN,NaN,NaN,3.5136984000473824E-3,NaN,NaN,NaN,1.35693891499E-3,NaN,NaN
189105,4.95,0.22,0.31080000000000002,NaN,NaN,NaN,NaN,NaN,NaN,3.3882502179319704E-3,NaN,NaN,NaN,1.9748725754999996E-3,NaN,NaN
189106,4.8499999999999996,0.22,0.315,NaN,NaN,NaN,NaN,NaN,NaN,3.6096293628415221E-3,NaN,NaN,NaN,9.9157056343999995E-4,NaN,NaN
189107,4.7699999999999996,0.22,0.31919999999999998,NaN,NaN,NaN,NaN,NaN,NaN,3.6981810208053432E-3,NaN,NaN,NaN,7.8497700986000015E-4,NaN,NaN
189108,4.93,0.22,0.32329999999999998,NaN,NaN,NaN,NaN,NaN,NaN,3.771974069108527E-3,NaN,NaN,NaN,1.7710528431600001E-3,NaN,NaN
189109,5.33,0.22,0.32750000000000001,NaN,NaN,NaN,NaN,NaN,NaN,3.8826636415633035E-3,NaN,NaN,NaN,2.1104052649299999E-3,NaN,NaN
189110,5.33,0.22,0.33169999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.9048015560542589E-3,NaN,NaN,NaN,1.6616208021099999E-3,NaN,NaN
189111,5.25,0.22,0.33579999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.7572154594478907E-3,NaN,NaN,NaN,1.4091129198699997E-3,NaN,NaN
189112,5.41,0.22,0.34,NaN,NaN,NaN,NaN,NaN,NaN,3.3734916082713328E-3,NaN,NaN,NaN,5.5518218627999998E-4,NaN,NaN
189201,5.51,0.22170000000000001,0.34250000000000003,NaN,NaN,NaN,NaN,NaN,NaN,3.2037675971740096E-3,NaN,NaN,NaN,1.5107813068E-3,NaN,NaN
189202,5.52,0.2233,0.34499999999999997,NaN,NaN,NaN,NaN,NaN,NaN,2.7093541735426765E-3,NaN,NaN,NaN,1.3500143837099998E-3,NaN,NaN
189203,5.58,0.22500000000000001,0.34749999999999998,NaN,NaN,NaN,NaN,NaN,NaN,2.3625268465177116E-3,NaN,NaN,NaN,1.0302215641900001E-3,NaN,NaN
189204,5.57,0.22670000000000001,0.35,NaN,NaN,NaN,NaN,NaN,NaN,2.5765266865969455E-3,NaN,NaN,NaN,7.0600765534999999E-4,NaN,NaN
189205,5.57,0.2283,0.35249999999999998,NaN,NaN,NaN,NaN,NaN,NaN,2.2001821402507066E-3,NaN,NaN,NaN,7.1005264923000003E-4,NaN,NaN
189206,5.54,0.23,0.35499999999999998,NaN,NaN,NaN,NaN,NaN,NaN,1.9714236905108359E-3,NaN,NaN,NaN,7.0114369790000004E-4,NaN,NaN
189207,5.54,0.23169999999999999,0.35749999999999998,NaN,NaN,NaN,NaN,NaN,NaN,1.8164582890741496E-3,NaN,NaN,NaN,8.2788461763000007E-4,NaN,NaN
189208,5.62,0.23330000000000001,0.36,NaN,NaN,NaN,NaN,NaN,NaN,2.2001821402507066E-3,NaN,NaN,NaN,9.3153473380000007E-4,NaN,NaN
189209,5.48,0.23499999999999999,0.36249999999999999,NaN,NaN,NaN,NaN,NaN,NaN,2.5617680769363083E-3,NaN,NaN,NaN,1.02379904271E-3,NaN,NaN
189210,5.59,0.23669999999999999,0.36499999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.115215939210189E-3,NaN,NaN,NaN,3.5982150817000003E-4,NaN,NaN
189211,5.57,0.23830000000000001,0.36749999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.4472846565745171E-3,NaN,NaN,NaN,7.783807987400001E-4,NaN,NaN
189212,5.51,0.24,0.37,NaN,NaN,NaN,NaN,NaN,NaN,3.4325260469138803E-3,NaN,NaN,NaN,9.5651779940000023E-4,NaN,NaN
189301,5.61,0.24079999999999999,0.36080000000000001,NaN,NaN,NaN,NaN,NaN,NaN,3.6981810208053432E-3,NaN,NaN,NaN,9.0231873421999995E-4,NaN,NaN
189302,5.51,0.2417,0.35170000000000001,NaN,NaN,NaN,NaN,NaN,NaN,3.4030088275926063E-3,NaN,NaN,NaN,1.7157775737399997E-3,NaN,NaN
189303,5.31,0.24249999999999999,0.34250000000000003,NaN,NaN,NaN,NaN,NaN,NaN,3.3070778647984675E-3,NaN,NaN,NaN,1.2405728899900002E-3,NaN,NaN
189304,5.31,0.24329999999999999,0.33329999999999999,NaN,NaN,NaN,NaN,NaN,NaN,4.6574906487467363E-3,NaN,NaN,NaN,1.6310348374E-3,NaN,NaN
189305,4.84,0.2442,0.32419999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.8826636415633035E-3,NaN,NaN,NaN,6.0655018024200003E-3,NaN,NaN
189306,4.6100000000000003,0.245,0.315,NaN,NaN,NaN,NaN,NaN,NaN,4.5763182956132338E-3,NaN,NaN,NaN,2.9707873066799999E-3,NaN,NaN
189307,4.18,0.24579999999999999,0.30580000000000002,NaN,NaN,NaN,NaN,NaN,NaN,5.8898345554099099E-3,NaN,NaN,NaN,1.7438716553730003E-2,NaN,NaN
189308,4.08,0.2467,0.29670000000000002,NaN,NaN,NaN,NaN,NaN,NaN,7.6682470195166465E-3,NaN,NaN,NaN,9.6775585946200036E-3,NaN,NaN
189309,4.37,0.2475,0.28749999999999998,NaN,NaN,NaN,NaN,NaN,NaN,7.4616264842677299E-3,NaN,NaN,NaN,4.4530379823599997E-3,NaN,NaN
189310,4.5,0.24829999999999999,0.27829999999999999,NaN,NaN,NaN,NaN,NaN,NaN,5.7496277636338603E-3,NaN,NaN,NaN,4.5942153743500002E-3,NaN,NaN
189311,4.57,0.2492,0.26919999999999999,NaN,NaN,NaN,NaN,NaN,NaN,4.0007325188483982E-3,NaN,NaN,NaN,2.2244476630900001E-3,NaN,NaN
189312,4.41,0.25,0.26,NaN,NaN,NaN,NaN,NaN,NaN,2.8716988798096815E-3,NaN,NaN,NaN,1.6704210653700001E-3,NaN,NaN
189401,4.32,0.2467,0.25169999999999998,NaN,NaN,NaN,NaN,NaN,NaN,2.3403889320267562E-3,NaN,NaN,NaN,3.06115464023E-3,NaN,NaN
189402,4.38,0.24329999999999999,0.24329999999999999,NaN,NaN,NaN,NaN,NaN,NaN,2.2075614450810248E-3,NaN,NaN,NaN,4.6876292897999992E-4,NaN,NaN
189403,4.51,0.24,0.23499999999999999,NaN,NaN,NaN,NaN,NaN,NaN,2.0747339581352934E-3,NaN,NaN,NaN,1.1852547163700002E-3,NaN,NaN
189404,4.57,0.23669999999999999,0.22670000000000001,NaN,NaN,NaN,NaN,NaN,NaN,1.8754927277166962E-3,NaN,NaN,NaN,7.0726817663999977E-4,NaN,NaN
189405,4.4000000000000004,0.23330000000000001,0.21829999999999999,NaN,NaN,NaN,NaN,NaN,NaN,1.9271478615289254E-3,NaN,NaN,NaN,1.6138179001000002E-3,NaN,NaN
189406,4.34,0.23,0.21,NaN,NaN,NaN,NaN,NaN,NaN,1.8016996794135124E-3,NaN,NaN,NaN,1.0679601930600002E-3,NaN,NaN
189407,4.25,0.22670000000000001,0.20169999999999999,NaN,NaN,NaN,NaN,NaN,NaN,1.7869410697528758E-3,NaN,NaN,NaN,6.0236038709999998E-4,NaN,NaN
189408,4.41,0.2233,0.1933,NaN,NaN,NaN,NaN,NaN,NaN,1.8533548132257413E-3,NaN,NaN,NaN,2.45405041055E-3,NaN,NaN
189409,4.4800000000000004,0.22,0.185,NaN,NaN,NaN,NaN,NaN,NaN,1.90500994703797E-3,NaN,NaN,NaN,1.1129513181900002E-3,NaN,NaN
189410,4.34,0.2167,0.1767,NaN,NaN,NaN,NaN,NaN,NaN,2.0599753484746566E-3,NaN,NaN,NaN,1.2013283346999999E-3,NaN,NaN
189411,4.34,0.21329999999999999,0.16830000000000001,NaN,NaN,NaN,NaN,NaN,NaN,1.6762514972980995E-3,NaN,NaN,NaN,1.9034742784299996E-3,NaN,NaN
189412,4.3,0.21,0.16,NaN,NaN,NaN,NaN,NaN,NaN,1.6983894117890549E-3,NaN,NaN,NaN,1.3603550609700003E-3,NaN,NaN
189501,4.25,0.20830000000000001,0.16750000000000001,NaN,NaN,NaN,NaN,NaN,NaN,1.7648031552619204E-3,NaN,NaN,NaN,9.261423531399998E-4,NaN,NaN
189502,4.1900000000000004,0.20669999999999999,0.17499999999999999,NaN,NaN,NaN,NaN,NaN,NaN,1.9271478615289254E-3,NaN,NaN,NaN,8.9989984001000015E-4,NaN,NaN
189503,4.1900000000000004,0.20499999999999999,0.1825,NaN,NaN,NaN,NaN,NaN,NaN,2.3108717127054827E-3,NaN,NaN,NaN,1.6711344353499999E-3,NaN,NaN
189504,4.37,0.20330000000000001,0.19,NaN,NaN,NaN,NaN,NaN,NaN,2.5248715527847166E-3,NaN,NaN,NaN,8.8474994322999985E-4,NaN,NaN
189505,4.6100000000000003,0.20169999999999999,0.19750000000000001,NaN,NaN,NaN,NaN,NaN,NaN,2.5691473817666269E-3,NaN,NaN,NaN,3.01111228207E-3,NaN,NaN
189506,4.7,0.2,0.20499999999999999,NaN,NaN,NaN,NaN,NaN,NaN,1.6836308021284177E-3,NaN,NaN,NaN,9.1371861263999992E-4,NaN,NaN
189507,4.72,0.1983,0.21249999999999999,NaN,NaN,NaN,NaN,NaN,NaN,1.5729412296736419E-3,NaN,NaN,NaN,8.3800140366999988E-4,NaN,NaN
189508,4.79,0.19670000000000001,0.22,NaN,NaN,NaN,NaN,NaN,NaN,1.8090789842438307E-3,NaN,NaN,NaN,5.8099419715999996E-4,NaN,NaN
189509,4.82,0.19500000000000001,0.22750000000000001,NaN,NaN,NaN,NaN,NaN,NaN,2.2001821402507066E-3,NaN,NaN,NaN,2.0191395568599996E-3,NaN,NaN
189510,4.75,0.1933,0.23499999999999999,NaN,NaN,NaN,NaN,NaN,NaN,2.6134232107485372E-3,NaN,NaN,NaN,9.0026137977999995E-4,NaN,NaN
189511,4.59,0.19170000000000001,0.24249999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.1668710730224179E-3,NaN,NaN,NaN,1.5394193937999998E-3,NaN,NaN
189512,4.32,0.19,0.25,NaN,NaN,NaN,NaN,NaN,NaN,2.6872162590517211E-3,NaN,NaN,NaN,1.4505132333170001E-2,NaN,NaN
189601,4.2699999999999996,0.18920000000000001,0.2467,NaN,NaN,NaN,NaN,NaN,NaN,3.1447331585314625E-3,NaN,NaN,NaN,3.4854131703400005E-3,NaN,NaN
189602,4.45,0.1883,0.24329999999999999,NaN,NaN,NaN,NaN,NaN,NaN,4.0671462623212635E-3,NaN,NaN,NaN,1.7888724857999998E-3,NaN,NaN
189603,4.38,0.1875,0.24,NaN,NaN,NaN,NaN,NaN,NaN,3.9269394705452139E-3,NaN,NaN,NaN,1.45664339319E-3,NaN,NaN
189604,4.42,0.1867,0.23669999999999999,NaN,NaN,NaN,NaN,NaN,NaN,3.491560485556427E-3,NaN,NaN,NaN,6.5320044587000004E-4,NaN,NaN
189605,4.4000000000000004,0.18579999999999999,0.23330000000000001,NaN,NaN,NaN,NaN,NaN,NaN,3.5284570097080191E-3,NaN,NaN,NaN,1.0398273912300001E-3,NaN,NaN
189606,4.32,0.185,0.23,NaN,NaN,NaN,NaN,NaN,NaN,2.982388452264458E-3,NaN,NaN,NaN,4.3587504613700001E-3,NaN,NaN
189607,4.04,0.1842,0.22670000000000001,NaN,NaN,NaN,NaN,NaN,NaN,2.7757679170155422E-3,NaN,NaN,NaN,7.68569378864E-3,NaN,NaN
189608,3.81,0.18329999999999999,0.2233,NaN,NaN,NaN,NaN,NaN,NaN,3.366112303441015E-3,NaN,NaN,NaN,7.9656372720799985E-3,NaN,NaN
189609,4.01,0.1825,0.22,NaN,NaN,NaN,NaN,NaN,NaN,5.402800436608895E-3,NaN,NaN,NaN,4.3088770294899999E-3,NaN,NaN
189610,4.0999999999999996,0.1817,0.2167,NaN,NaN,NaN,NaN,NaN,NaN,5.7643863732944976E-3,NaN,NaN,NaN,4.5148133468899997E-3,NaN,NaN
189611,4.38,0.18079999999999999,0.21329999999999999,NaN,NaN,NaN,NaN,NaN,NaN,5.8086622022764066E-3,NaN,NaN,NaN,4.2137166294300005E-3,NaN,NaN
189612,4.22,0.18,0.21,NaN,NaN,NaN,NaN,NaN,NaN,3.5801121435202489E-3,NaN,NaN,NaN,4.9617890941900016E-3,NaN,NaN
189701,4.22,0.18,0.21829999999999999,NaN,NaN,NaN,NaN,NaN,NaN,2.3920440658389847E-3,NaN,NaN,NaN,1.4186861679999999E-3,NaN,NaN
189702,4.18,0.18,0.22670000000000001,NaN,NaN,NaN,NaN,NaN,NaN,2.082113262965612E-3,NaN,NaN,NaN,1.0347079022399999E-3,NaN,NaN
189703,4.1900000000000004,0.18,0.23499999999999999,NaN,NaN,NaN,NaN,NaN,NaN,1.8533548132257413E-3,NaN,NaN,NaN,1.9187940886100001E-3,NaN,NaN
189704,4.0599999999999996,0.18,0.24329999999999999,NaN,NaN,NaN,NaN,NaN,NaN,2.0968718726262488E-3,NaN,NaN,NaN,2.0920643889600003E-3,NaN,NaN
189705,4.08,0.18,0.25169999999999998,NaN,NaN,NaN,NaN,NaN,NaN,2.244457969232617E-3,NaN,NaN,NaN,1.0858079705800001E-3,NaN,NaN
189706,4.2699999999999996,0.18,0.26,NaN,NaN,NaN,NaN,NaN,NaN,2.244457969232617E-3,NaN,NaN,NaN,1.16497594726E-3,NaN,NaN
189707,4.46,0.18,0.26829999999999998,NaN,NaN,NaN,NaN,NaN,NaN,1.9419064711895622E-3,NaN,NaN,NaN,9.9829650323000007E-4,NaN,NaN
189708,4.75,0.18,0.2767,NaN,NaN,NaN,NaN,NaN,NaN,2.1485270064384777E-3,NaN,NaN,NaN,2.0235290435900001E-3,NaN,NaN
189709,4.9800000000000004,0.18,0.28499999999999998,NaN,NaN,NaN,NaN,NaN,NaN,2.384664761008667E-3,NaN,NaN,NaN,3.1743871818300006E-3,NaN,NaN
189710,4.82,0.18,0.29330000000000001,NaN,NaN,NaN,NaN,NaN,NaN,2.6650783445607657E-3,NaN,NaN,NaN,3.4575288158699997E-3,NaN,NaN
189711,4.6500000000000004,0.18,0.30170000000000002,NaN,NaN,NaN,NaN,NaN,NaN,2.7314920880336319E-3,NaN,NaN,NaN,3.1859507793299997E-3,NaN,NaN
